BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,SalePrice
3.0,0.8169341084466378,625,484,-0.19131746582643114,-0.702522457759634,44.0,128.0,35,5,0.7032795910859133,2009,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,224000
3.0,-1.35525517496005,384,400,-0.03419818279894542,0.16338514077784935,76.0,0.0,0,5,-1.647170284057118,2000,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,170000
2.0,0.46896405356394927,811,400,-0.5149021907803844,-0.38697857979551264,62.0,0.0,113,5,0.41182794187162586,2004,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,185000
4.0,-1.35525517496005,912,615,1.1241850327606135,0.04484162185358547,75.0,0.0,182,5,-0.2808786432190227,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,263000
3.0,0.6423005338761041,0,360,-1.56878152592869,-0.19531292726079355,60.0,0.0,0,5,-0.3938125340713857,1965,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,62383
3.0,0.6573373171094582,413,750,-0.9656870240608953,-0.039991374665494836,69.0,85.0,80,7,-0.05969752115519657,1958,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,150000
3.0,1.258524278261504,0,611,0.49322447298417627,1.1572189059993918,69.0,0.0,0,5,0.7701874443199621,1975,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,171000
3.0,0.9102644343474975,210,308,-0.9570193528873211,-0.22000571698564894,70.0,0.0,0,6,0.04874024127312607,1958,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,139000
3.0,0.21942793881936742,906,220,-0.663061758750072,-0.8774117977474432,49.0,0.0,98,8,0.28361774794594197,1955,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,126175
3.0,-1.35525517496005,813,562,0.4282442986753664,-0.23211368761329262,65.0,0.0,0,6,-0.5156804715333649,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,205950
3.0,-1.35525517496005,684,528,-0.577876403230891,0.5791917988595795,67.0,0.0,46,8,-0.8336567855173499,1920,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110000
4.0,-1.35525517496005,1926,820,2.351635018795008,0.7536489896945238,104.0,860.0,78,5,1.8369864603364485,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,485000
3.0,-1.35525517496005,1304,530,0.4591037545169467,0.2457251724117428,80.0,288.0,0,6,0.5893960879499376,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,174000
2.0,0.6357666026460117,0,525,-0.9112062729765401,-1.6222519179850694,35.0,80.0,28,5,-1.1897813078050097,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,145000
3.0,-0.6875527686425142,732,614,0.20488297587338766,-0.11318460763844955,72.0,0.0,45,5,-0.654361084617366,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,215200
3.0,-1.35525517496005,1905,788,0.837146307514817,0.4688570557713164,84.0,302.0,191,5,1.7968508585730876,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,320000
3.0,0.43402517783889705,70,550,0.4209371743335569,0.2948111765594295,43.0,0.0,61,6,-0.5494920371807323,1996,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,212000
3.0,0.7157642144107353,288,520,-0.20929022226095687,-0.029879544697286424,82.0,259.0,0,5,0.4699391512673446,1964,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,168500
3.0,-1.35525517496005,1055,462,0.7399976070207319,0.3923479734009369,70.0,0.0,104,5,0.04649489722504369,1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189000
3.0,-1.35525517496005,533,300,0.3091534563336232,0.7971651625692019,85.0,0.0,34,6,-1.2274564185727248,1958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,140000
3.0,0.6834939634748409,99,409,0.10704731967751796,0.6825547838158744,69.0,0.0,44,5,-0.8160088738338259,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,187500
3.0,0.14917759846940332,769,678,0.9033353975812866,0.6099951781195089,100.0,0.0,136,5,-0.09843511221466782,2004,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,254900
3.0,0.9530010616937495,196,260,-0.8382077821633661,-0.4155616561177037,69.0,151.0,0,7,0.14253413601390583,1955,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,135000
3.0,0.6937193730149275,14,460,-0.9627950422657713,0.12076822084248243,65.0,0.0,0,8,0.04424897785417077,1969,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,151000
3.0,0.31415032849286334,620,288,-1.3508437711902002,-0.8185265558039301,50.0,0.0,0,6,-0.24359384424074376,1957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,112500
4.0,0.3489370171996302,697,240,0.6985771121597473,-0.008538705205319437,60.0,0.0,100,6,-0.018873200563311345,1925,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,184000
5.0,0.6090671790464214,301,672,2.2952190364156966,1.063693264520486,102.0,0.0,63,3,-0.48922453208333555,1920,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,197000
5.0,-1.35525517496005,1104,304,0.6447153730987836,0.3978648042000291,69.0,0.0,0,5,0.15585339642425855,1957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,161500
2.0,0.20156364181313893,310,280,-1.0567366628356119,-0.4659466109820688,60.0,0.0,30,4,-0.02792842963779176,1910,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,85000
3.0,0.9699641067782178,349,508,-0.3855815187959636,-0.07459538335559672,68.0,80.0,98,5,0.5255776849472625,2005,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,203000
4.0,-1.35525517496005,1122,656,1.666312714340534,0.3888919792214188,77.0,245.0,39,5,0.19569440073784208,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,325000
3.0,0.9544892179258385,536,736,1.2084673277300855,0.3631246717264604,69.0,204.0,142,5,0.8739042721171785,2000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,313000
3.0,0.8767619426550043,324,577,1.0315086679446115,0.06497217303525926,75.0,0.0,211,5,0.208936251322817,2002,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,237000
3.0,-1.35525517496005,764,520,0.705242723796118,0.7532189053620159,60.0,0.0,0,6,-0.6347310125133728,1919,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,180500
2.0,0.565999889191206,522,275,-1.098770696818688,0.4277608826456965,69.0,0.0,0,6,-0.05969752115519657,1954,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,137000
3.0,0.40479793023157384,75,352,-2.237615083695724,-1.4713016198849362,40.0,0.0,0,6,-1.4850096774050527,1913,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90350
4.0,0.9779625076101792,396,574,0.5410577646486209,0.6235303437682902,55.0,0.0,0,5,1.4536298608583929,1976,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,150900
3.0,1.1282268220300218,426,472,0.28437837334761584,0.22023731499201044,78.0,183.0,29,5,1.1753799699446423,1999,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,214000
3.0,1.2103325434578258,90,528,-0.11610350556869656,0.4134681839618779,69.0,180.0,0,6,0.7743552742773642,1957,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,121500
4.0,1.578414423060495,300,813,2.69159810982916,1.0341395838293779,160.0,0.0,78,5,2.2834325214859046,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,745000
3.0,-1.35525517496005,808,534,0.9374346972032577,0.5151076428633427,92.0,0.0,0,6,-0.5277378322738984,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,190000
1.0,-0.7960089155840251,1330,457,0.11919884143389686,-1.6222519179850694,43.0,16.0,0,5,0.6780795868856078,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,181000
3.0,-1.35525517496005,1276,350,-0.38080813006563186,0.08489611449169007,68.0,0.0,0,3,0.529844791021358,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,60000
2.0,-1.35525517496005,1800,702,0.6650263640012934,0.5104018594203208,122.0,0.0,136,5,1.5943409516951128,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,239000
3.0,0.8864686823590561,0,0,-1.743175802407003,0.49703382628313725,81.0,104.0,32,5,-0.5084556749548775,1990,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,118500
2.0,-1.35525517496005,0,625,-1.0035363453543864,-0.4659466109820688,60.0,0.0,0,7,-2.260872518195111,1950,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,109500
3.0,-1.35525517496005,924,280,-1.3640152155412057,-0.26453372872909875,88.0,0.0,0,6,-0.25289864531161765,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,110000
2.0,-1.35525517496005,832,528,-1.6839228210825374,-0.4587063779045834,59.0,0.0,0,6,-0.4700437759438064,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105500
3.0,-1.35525517496005,930,431,0.8067197181361703,0.3916572663785428,69.0,0.0,0,5,-0.23894550966846181,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,199900
3.0,0.5648014584187446,1496,701,1.268441831926958,0.9139892892585246,90.0,234.0,70,7,2.272867384006479,1990,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,271900
3.0,0.9063439917561179,198,504,-1.0064675239343355,0.4613736760522178,75.0,0.0,0,4,0.010490673765358874,1965,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,131500
3.0,-1.35525517496005,720,312,-0.39275575960833053,1.6339893870871334,115.0,0.0,0,5,-0.7434031585338943,1948,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,135000
4.0,0.18937510074338823,229,384,-0.17122503292166044,-0.1665508698634538,50.0,0.0,130,8,-0.40092640131781937,1900,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,119000
3.0,-1.35525517496005,791,542,1.12273601252339,1.5651543039333697,46.0,123.0,63,6,-0.5688847494398533,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,215000
3.0,0.5342050727002728,404,338,-1.56878152592869,1.021691696160902,36.0,0.0,0,6,-0.3938125340713857,1972,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,133500
4.0,-1.35525517496005,804,336,1.5965346028360385,0.09840084167296212,50.0,0.0,0,7,-0.5373982413589717,1919,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,169000
3.0,0.8427339308069474,173,480,-0.9627950422657713,-0.07767203766243103,80.0,156.0,0,7,-0.22501668123640017,1963,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,137500
3.0,0.1132291661995962,914,0,-0.777785820213446,-0.1672417177351913,70.0,0.0,30,5,0.19127620039027002,2007,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,147000
3.0,-1.35525517496005,1616,834,0.33748976441568646,-0.10246244188362112,73.0,228.0,59,5,1.2315438560210255,2005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232000
3.0,0.9024055994686864,237,515,-0.9083658449469652,0.22494775030986758,79.0,168.0,0,7,0.0868237300357195,1965,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,156000
2.0,1.0706839865974596,195,418,-0.12266525432114206,0.17172004175166794,77.0,0.0,38,5,0.7681029214395627,1974,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,170000
1.0,0.23107182089992373,599,539,-1.5793921532970203,0.5773091361873488,69.0,0.0,0,5,-0.40092640131781937,1940,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,82500
3.0,0.3820603054927393,0,576,-0.7372699539296805,-0.4659466109820688,60.0,0.0,0,9,-1.1550298414635087,1936,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,155000
4.0,1.120841566168095,316,1052,2.034874244658018,0.16299659877515713,77.0,340.0,144,5,0.9274512840214432,2006,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,424870
2.0,1.1391955579077695,415,608,0.33748976441568646,-1.0261339222030559,39.0,0.0,152,5,1.1894458702044572,1995,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,236500
3.0,1.1251567892035002,280,528,-0.019349535721951187,0.31306055173213354,90.0,0.0,21,8,0.8677090227812335,1976,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,218000
3.0,-1.35525517496005,1630,451,0.36369919139253265,0.12076822084248243,75.0,171.0,234,5,1.2595269977069696,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,213000
3.0,1.1944741798176213,526,765,0.6650263640012934,0.8668280720553628,85.0,630.0,78,5,1.5943409516951128,2002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,312500
3.0,-1.35525517496005,528,512,0.7564078775370268,0.0907529789141079,80.0,360.0,100,7,-1.2409763488194157,1976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,187000
3.0,-1.35525517496005,841,502,0.44643510154104116,1.7314791602263067,69.0,0.0,103,5,-0.44852488913804545,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,181000
4.0,0.7467874437570728,300,618,1.1096633914843244,0.19708499859882456,76.0,0.0,45,5,-0.17876028948910824,2004,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,233000
3.0,0.17903911990551885,0,200,-0.8023582782284815,-0.01619440553531901,60.0,0.0,0,6,-1.007737995192241,1941,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,95000
2.0,-1.35525517496005,270,0,-2.0873397597244914,-1.540203551533223,56.0,0.0,0,6,-1.9990399928430083,1935,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52000
3.0,-1.35525517496005,1362,435,0.28054871604202536,1.2028020692492651,48.0,0.0,0,5,0.7116661971337201,1979,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,181000
1.0,1.50084431566115,312,1166,1.320466984681564,1.2455610960128682,63.0,748.0,60,5,2.2834325214859046,2008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,501837
3.0,0.7058190884248853,244,0,-1.590040050288435,-0.23211368761329262,69.0,0.0,0,4,-0.40804696991127914,1971,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,88000
3.0,0.7167519788475836,208,0,-1.6802576746080484,-0.08207573562136528,69.0,0.0,0,5,-0.4676496935151451,1985,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,112000
3.0,0.5872546870963964,319,506,-0.3641603593047282,-0.32029911334425115,70.0,0.0,0,7,-0.23662235563423545,1962,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,140000
3.0,1.2007358982976568,131,418,0.38968305770700595,0.0907529789141079,80.0,238.0,0,5,0.8242438186570504,1953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,167000
3.0,0.6552067865214112,818,292,-0.13583164559552946,0.457203750824831,80.0,175.0,45,5,0.755587250148106,1960,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,145250
3.0,0.8652957050055621,589,500,1.0936083733220683,0.7038486919035439,85.0,119.0,0,6,1.0825252024647585,1978,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,210000
3.0,-1.35525517496005,650,686,0.1891246922734815,0.2531583695116244,60.0,0.0,78,8,-0.9200821513655694,1904,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,157500
3.0,-0.6875527686425142,1528,782,0.2146903140008346,0.18598058100665532,84.0,196.0,20,5,1.102774017431067,2005,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,212900
3.0,0.3633256709009216,121,429,-1.3607169828899301,-0.012788143756233813,70.0,0.0,0,6,-0.2505714262311296,1965,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,117500
3.0,-0.6875527686425142,1390,494,-0.06841446072435123,-0.08361939348418336,65.0,98.0,105,5,0.8200952195201711,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,185500
2.0,-1.35525517496005,1013,0,0.16334082322165897,-0.15164257383345855,105.0,0.0,0,2,-0.04833780984833222,1915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85000
4.0,0.6147059935311888,1098,588,0.5128037055537915,-0.16931573819062531,70.0,122.0,54,5,1.2515384688037339,1959,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,145000
3.0,-1.35525517496005,1709,908,0.5216615440599444,0.37987750657775615,87.0,250.0,39,5,1.416235295677066,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,255500
3.0,-1.35525517496005,636,240,0.5794802080853073,-0.03417601395693309,50.0,0.0,0,6,-0.956022001554475,1880,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,124000
2.0,-1.35525517496005,698,624,-0.6292170073990231,-0.8185265558039301,50.0,0.0,0,9,-0.7984091942783151,1937,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,134900
3.0,-1.35525517496005,1406,504,0.8861400675061366,0.3882000417879507,106.0,40.0,124,5,0.803484927375524,2000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230500
2.0,0.33753566736247104,536,684,-1.590040050288435,-0.42869449958993705,69.0,0.0,0,6,-0.40804696991127914,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,110000
3.0,-1.35525517496005,1079,685,0.859371121554322,1.0326500392936264,120.0,0.0,51,5,0.10022593713093168,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233230
4.0,-1.35525517496005,596,576,0.6002335386743781,-0.4659466109820688,60.0,0.0,0,7,-1.0599096049119858,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,157000
6.0,0.16853401111000937,1497,576,0.5410577646486209,0.6929351408542711,74.0,108.0,0,5,1.4536298608583929,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,142600
2.0,0.6636944732614585,191,474,0.3562339703750246,-1.6222519179850694,36.0,106.0,27,5,-0.6347310125133728,2003,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,154000
3.0,0.6433842238732477,100,426,0.10298592586337972,1.2097296916181552,58.0,0.0,24,5,-0.9098521695430992,2006,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,179665
2.0,0.43259182745492597,384,160,-1.842001649095884,-0.726649247401655,52.0,0.0,141,5,-0.6249368199883079,1930,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,91000
3.0,-1.35525517496005,793,550,0.8845719833262374,0.5838904886790881,69.0,233.0,113,7,-0.5640316227084128,1976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,197900
4.0,0.4593497890322614,400,483,0.929718643044003,0.26056322041437685,80.0,660.0,69,6,-0.5398153709583533,1976,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,205000
3.0,-1.35525517496005,588,228,0.4300683195407097,-1.1326566348527072,69.0,0.0,63,7,-1.0809101367162182,1925,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161000
3.0,0.6865754251972754,390,328,-1.1691188261287668,-0.1711611746052808,65.0,220.0,0,8,-0.1121499828884743,1977,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,149900
2.0,0.8055017118427392,638,484,-0.19131746582643114,-0.21480590505731223,59.0,146.0,30,5,0.7032795910859133,2004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,207000
1.0,0.7524742740389408,186,420,-1.6258055933738718,-1.406511473519543,69.0,169.0,0,5,-0.4318309809279588,2004,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,143000
3.0,-1.35525517496005,1085,753,0.9389755417392932,0.36575184705651803,86.0,788.0,74,5,0.11360801547128352,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,281000
3.0,-1.35525517496005,2046,834,1.0538342565085639,0.49752452547297443,80.0,464.0,82,5,2.064113641077616,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,372500
3.0,0.8186790855615463,257,839,0.7727293649299047,0.23002221808398604,69.0,0.0,184,5,-0.09615148521216083,2000,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,235000
5.0,-1.35525517496005,844,441,1.1815819783704467,0.5047072414861551,69.0,0.0,60,6,-0.44136577726746123,1916,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,214500
3.0,1.014129239399574,360,656,1.833422595691324,0.15032646785836343,90.0,256.0,60,5,0.6801819003831269,1993,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,260000
2.0,0.6916847831700845,312,923,-0.47773751902916534,-0.4111166653777207,90.0,0.0,158,7,-0.2808786432190227,1957,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,149700
2.0,0.3021507032501024,239,484,-1.4374996901517694,-0.059066995442550736,69.0,0.0,0,5,-0.3938125340713857,1983,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,131000
2.0,0.8204204188552497,175,352,-1.4038765937610704,0.6731648078139291,69.0,0.0,0,6,-0.2808786432190227,1962,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,144000
3.0,0.7304548463028373,441,528,0.4117783267218728,1.7314791602263067,141.0,112.0,62,5,0.10245767751614365,1960,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,215000
3.0,0.7618649611987484,0,884,-0.13803163132294297,1.4435840894463412,120.0,399.0,0,5,0.7116661971337201,1962,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,176000
4.0,-1.35525517496005,0,630,1.0150308594976454,-0.16770241965158636,60.0,320.0,0,5,-2.260872518195111,1977,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,144000
3.0,0.5872546870963964,506,440,-0.9685817709361524,-0.07415625916895942,80.0,80.0,0,7,-0.05515181323656042,1971,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,155000
4.0,-0.42074522522404306,1198,752,1.6988094905405204,0.563921117730149,65.0,513.0,98,5,0.619041886485265,1995,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,290000
3.0,0.7581216519048405,336,660,0.7514941623548499,-0.020033608654046162,73.0,320.0,106,5,-0.06879625816306952,1999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,230000
3.0,1.1631176782582806,440,500,0.41910762635986526,0.20470638238128272,85.0,420.0,50,5,1.3192731981501231,2006,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,290000
2.0,1.1736863175354866,460,506,0.5074764979153268,-1.1254707205325045,50.0,60.0,65,5,1.394534456111778,1999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,328900
3.0,0.8992418341832983,80,288,-1.4038765937610704,-0.585623965508862,65.0,0.0,0,8,-0.2808786432190227,1961,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,142000
3.0,0.8904808070060084,107,470,0.6036785938908482,1.0095406019984254,65.0,0.0,99,5,-0.24359384424074376,1997,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,231500
3.0,0.6845224471258583,130,497,-0.10955597238255302,0.6683778599824312,69.0,0.0,116,6,-0.7359377690429784,1972,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,162000
3.0,0.892879078710711,216,308,-1.0035363453543864,-0.38697857979551264,75.0,0.0,0,5,0.012745306977147897,1963,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,133000
3.0,-0.42074522522404306,2336,968,1.5276366070801624,0.7470438795651007,103.0,922.0,105,5,2.2834325214859046,2003,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,386250
2.0,0.45100645961837904,706,440,-0.8243692153383516,-0.8185265558039301,50.0,0.0,120,6,0.15363488110616966,1925,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,110500
3.0,0.864470731360291,245,836,1.1009167102359207,0.318806938008185,85.0,100.0,102,5,-0.0007913055429622795,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,339750
2.0,-0.1426750154473811,604,360,-1.7921862032396547,-1.1709227517866545,50.0,0.0,0,6,-0.7434031585338943,1941,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,87000
3.0,-1.35525517496005,1092,300,-0.6919983218911796,0.8215415793565832,80.0,0.0,36,8,0.1291951879578609,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,158500
3.0,0.940248259626719,0,528,-0.6369937990401057,0.28717154862278826,85.0,81.0,120,6,0.042002482467553406,1974,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,170000
3.0,-1.35525517496005,0,0,-0.8548980139302339,-0.9518996167435883,70.0,0.0,0,5,-2.260872518195111,1930,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,55000
4.0,-1.35525517496005,747,180,0.637914547430907,0.6975144972131208,96.0,0.0,40,5,-0.6765121373741683,1914,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,138887
4.0,-1.35525517496005,570,487,0.8609523593622326,0.20660706314241875,102.0,143.0,98,6,-1.1284460792934943,1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170000
3.0,-1.35525517496005,1670,690,0.437353401950294,0.9369519214754636,50.0,27.0,60,5,1.3391235472859806,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240000
2.0,-1.35525517496005,600,480,-0.5099204378171731,-1.6222519179850694,24.0,0.0,166,5,-1.0494379193787022,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147400
1.0,1.1789264024203756,254,484,0.6667127913639811,1.0315321313679533,100.0,0.0,54,8,0.9991303342804206,1959,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,289000
4.0,-1.35525517496005,1656,506,0.4117783267218728,0.01802093683217272,87.0,564.0,211,5,1.3113240119178406,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,135000
