BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,SalePrice
5.0,-1.3552551742890226,755,0,1.3136726777448704,-0.9797117733724051,92.0,0.0,198,6,-0.6568187784493972,1912,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,104000
3.0,-0.45978114200540476,430,308,-2.7486611059088477,-0.034176012168645985,50.0,0.0,0,3,-1.3725929439444517,1949,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,35311
3.0,1.1343365567283317,528,786,0.5234299882307795,0.5951211934527397,96.0,230.0,48,5,1.3984828816435382,2006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,337500
1.0,1.3355173302415744,162,1052,0.49500965188041196,-0.08450203345895604,65.0,766.0,72,5,1.402430053651249,2008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,367294
3.0,0.26481918894478784,167,308,-1.318163493747713,0.008366627766014517,69.0,0.0,0,6,-0.2203791040500307,1975,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,130250
3.0,1.0134340508425999,668,900,0.40810698381758587,-0.23211368591884762,69.0,295.0,136,5,1.3073474704189407,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,230000
4.0,1.2926353399153017,989,832,2.6915981018201043,1.6565537797176508,104.0,1170.0,50,6,2.283432520103847,1994,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,755000
4.0,0.7775856571496829,773,810,1.9982505223569047,0.9730089793562402,174.0,506.0,146,5,0.919230099042518,1995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,403000
2.0,0.42247735627379834,551,252,-1.3508437616962197,0.7221456470285053,70.0,0.0,0,7,-0.24359384248571636,1956,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,132000
3.0,-1.3552551742890226,741,476,0.5480801368519681,0.009628612095259354,77.0,336.0,46,5,-0.6913195610915289,1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,178000
4.0,0.48648988449153807,758,576,0.4806985009820275,-0.1677024179112573,60.0,0.0,0,5,0.32509384173354067,1925,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,136500
3.0,1.0608412656679738,0,572,-0.9570193538384161,1.731479161364424,100.0,0.0,0,5,0.04874024277952774,1955,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,145000
3.0,0.8478000454638329,95,288,-1.4442692951823308,-0.3016965622385353,68.0,0.0,144,5,-0.39381253228281793,1967,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,123000
3.0,0.1513576666582952,794,180,1.070101921718309,0.44043394683940174,86.0,0.0,0,7,-0.039260947621504685,1936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,250000
3.0,-1.3552551742890226,1413,605,-0.0341981942803292,1.1145932522781377,67.0,0.0,33,5,0.8180203249453243,2001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,187100
2.0,0.7505830786166967,108,396,-1.928214464927989,-0.46594660957932266,60.0,0.0,0,8,-0.6249368182831097,1972,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,133900
2.0,-0.525567087111286,823,0,-1.5687815091259727,-0.20303971234123186,45.0,0.0,0,3,-0.39381253228281793,1914,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,67000
2.0,-1.3552551742890226,700,252,-0.6188789566802466,0.4572037522399817,80.0,0.0,0,5,-0.7933894857183114,1922,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,137500
3.0,0.5965145525963312,148,453,-0.21380016902556073,-0.36390165609490666,69.0,266.0,108,5,-0.8945388194393339,1966,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,155000
4.0,1.1625270281958557,816,484,1.6795945282000475,1.731479161364424,69.0,0.0,0,3,2.0434465737628664,1957,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,200624
5.0,0.5126623554114397,662,480,1.3742769314518661,0.4572037522399817,80.0,361.0,0,5,0.15807136999194024,1960,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,154300
3.0,-1.3552551742890226,1007,210,-0.8970307118708784,0.12790335198052735,60.0,0.0,100,4,-0.06197128747946605,1922,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,91000
4.0,-1.3552551742890226,896,0,0.6515008989217472,-0.034176012168645985,60.0,0.0,45,5,-0.31834064426300746,1974,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,136000
0.0,1.1500364378177756,0,400,-0.4240423390398792,0.6629784091585527,60.0,0.0,0,4,0.3620513538506,1969,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,108959
2.0,-1.3552551742890226,1367,451,-0.15347654391803442,0.4081668145540532,75.0,0.0,30,5,0.7221400976582066,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,140000
2.0,0.37897244128268925,180,0,-2.657040010443902,-0.013213597937288362,58.0,0.0,0,7,-1.240976348248349,1920,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,86000
3.0,0.6855495992452507,270,264,-0.7132182810944806,0.1697848850007559,80.0,0.0,0,6,-0.39381253228281793,1961,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,131400
3.0,-1.3552551742890226,1234,484,-0.48266651200197375,0.3629494018301109,85.0,0.0,30,5,0.4398503097733332,2007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179900
0.0,1.0608412656679738,0,576,-0.9570193538384161,-0.5262476321057402,64.0,0.0,56,5,0.04874024277952774,1980,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,144000
3.0,1.3220975751727393,125,800,0.3933768407516652,0.07455305593231443,71.0,338.0,44,5,1.2754881742121684,2007,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,293077
4.0,0.43115560885974774,833,364,0.163340812028858,-0.13073546319451596,68.0,145.0,78,6,0.40102866234499523,1957,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,144500
2.0,0.51137550346197,390,336,-0.5273925962735715,-0.1493591192016782,80.0,0.0,0,5,-0.4700437741641594,1947,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,118500
6.0,-1.3552551742890226,1800,0,0.6650263575761654,-0.2621135783489463,80.0,0.0,0,4,1.5943409485522912,1961,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,141000
3.0,0.7401020903677353,326,576,0.9080080656288927,-0.41320715561985644,66.0,1600.0,10,5,-0.13505840279606943,1997,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,239000
3.0,-1.3552551742890226,1482,868,1.7498502602922243,0.0883315932831619,69.0,270.0,148,5,0.9602756064905396,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,276000
4.0,0.18732113313965604,1752,716,2.0773979624094836,1.087137662849427,85.0,208.0,108,5,1.962365129642516,2005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,556581
3.0,-1.3552551742890226,1032,349,1.5415428886860951,1.731479161364424,69.0,0.0,0,7,-0.00530822200391046,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,244400
3.0,1.194474181873407,622,708,0.8986554743991219,0.5829516606306773,90.0,0.0,175,5,1.7796133015900657,2003,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,360000
1.0,-1.3552551742890226,882,0,-1.5058860813874533,-0.986727612390373,55.0,0.0,0,6,-0.35126842027027727,1956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,103200
4.0,-1.3552551742890226,1008,0,0.15536282888362796,-0.8185265552114763,60.0,0.0,0,5,-0.059697519529332665,1926,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,102000
3.0,-0.28588768223558675,23,452,0.22251330816582066,-1.6222519161826394,24.0,0.0,0,6,-0.7533700972829891,1980,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,151000
4.0,0.7875997796949396,983,541,2.0816174597191757,0.29680707639293874,85.0,337.0,33,5,1.3648810265224596,1992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,285000
4.0,-1.3552551742890226,0,680,0.2843783627750357,1.2115426932801256,80.0,0.0,59,4,-2.260872514569943,1959,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,134432
3.0,-0.2280191967760242,641,220,0.08464176772259274,-0.09069179052124712,52.0,0.0,140,4,-0.7061594162753002,1945,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,113000
3.0,0.9530010624571661,254,400,0.5216615356812915,0.7877509299845933,44.0,117.0,36,5,0.2704820448789472,1990,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,187500
2.0,-1.3552551742890226,803,297,-0.18684093553277853,-0.46594660957932266,60.0,0.0,65,6,-0.5398153692027289,1938,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125500
3.0,0.4239310551680298,378,440,0.25553684639143154,-1.6222519161826394,69.0,216.0,32,5,-0.6543610829351253,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,177500
3.0,0.7246107094995432,586,502,-0.40715551448956033,0.03967268415496611,85.0,0.0,92,8,0.40750966782303943,1965,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,179900
2.0,-1.3552551742890226,540,504,-0.9918399252894644,-0.09712348910010678,66.0,0.0,0,5,-1.208585890503048,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,55993
3.0,0.5623988937632337,428,576,-1.2665973781244788,0.3152174413586071,55.0,0.0,0,5,-0.2832147841398318,1976,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,132500
3.0,-1.3552551742890226,651,240,-0.12266526564090406,-1.6222519161826394,60.0,0.0,0,8,-0.9175230641436654,1946,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,135000
3.0,0.9750623978377311,133,586,0.9681029849055864,0.4179033658686437,90.0,210.0,60,5,0.0689225632653755,2002,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,255000
3.0,-1.3552551742890226,576,480,0.5092532701655528,0.2270167288876084,50.0,0.0,11,6,-1.1125563181090297,1921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,140000
3.0,1.161936003711021,350,857,0.47171945315141106,0.7170398435219265,69.0,148.0,59,5,1.135098931018766,2002,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,271000
3.0,1.0700311138958212,286,648,0.1111032491457012,-1.5803642221408092,53.0,45.0,20,5,0.6990837844502417,2006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,246578
2.0,-1.3552551742890226,1368,474,-0.16900077371538427,-0.5329104415392739,48.0,94.0,35,5,0.7242336339819039,2005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202500
3.0,-1.3552551742890226,546,286,-0.8548980170088625,-1.6222519161826394,21.0,80.0,0,5,-1.1924636795851329,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,75000
2.0,0.5478208853354322,294,440,-0.17567850118148018,-1.6222519161826394,24.0,376.0,36,5,-0.6322811664529031,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,122500
2.0,-1.3552551742890226,1073,326,-0.9083658469415232,-1.0221928361652741,60.0,0.0,0,6,0.08682373149280537,1921,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,108480
2.0,0.49312058745405407,300,256,-0.30544127232384966,0.09075298068941967,130.0,0.0,70,7,-0.7235140172996314,1940,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,160000
3.0,0.6079344526657582,574,358,-0.7832291554204152,0.14641127435327864,76.0,0.0,0,6,0.1380900156471034,1977,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,171000
1.0,0.9515103685804533,406,624,-0.31009706288719724,-1.0290052082401286,34.0,135.0,63,5,0.5936364508452825,2005,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,196000
3.0,0.6947347214281252,293,230,0.9969517671428486,-0.31109956256619703,78.0,0.0,0,8,-0.31834064426300746,1948,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,225000
1.0,1.0495554222026107,208,550,-0.4507707708294583,-1.6222519161826394,37.0,0.0,84,5,0.4677929858461357,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,197000
3.0,-1.3552551742890226,649,250,-0.2845784843182576,-0.1448002579491345,50.0,0.0,54,4,-0.9226422996377049,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40000
3.0,0.7401020903677353,321,480,0.5603301224734276,-1.6222519161826394,24.0,456.0,0,5,-0.14653640817264107,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,172500
3.0,-1.3552551742890226,731,186,-0.22510453371971167,-0.34084410684665367,54.0,0.0,0,6,-0.7160708354274111,1921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,154900
2.0,0.7458357581660059,878,576,0.17725177794008107,1.731479161364424,62.0,0.0,54,5,1.0642708940550314,1975,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,280000
3.0,0.6957487779557732,125,406,-0.0003650237283127541,1.6866818471928413,57.0,0.0,22,5,-0.7210320375384128,1996,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,175000
3.0,0.5291918856813483,216,468,-0.22284027639780193,0.29898208280465954,59.0,0.0,128,7,-0.8640243744418628,1920,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,147000
4.0,1.0134340508425999,484,696,1.8150504650441095,0.008366627766014517,80.0,473.0,66,5,0.9356664056052227,1998,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,315000
3.0,0.7866944204074535,638,531,-0.23872580891095357,-0.1562175540159078,65.0,0.0,39,5,0.6591397146796655,2003,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,185000
3.0,0.4551901270577122,100,384,-1.1846305336269178,0.12076822260639704,75.0,0.0,0,5,-0.12359629476968947,1967,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,135500
3.0,0.6752176947191849,544,466,1.0150308598298987,0.1361946614385298,80.0,0.0,155,5,0.2089362525966703,1995,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,239500
3.0,0.7420178199972349,470,480,-0.7750678263929166,-0.07415625738822096,80.0,0.0,80,6,0.19348556819895743,1963,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,139000
2.0,0.4383081577008183,552,240,0.2977440449662903,-0.1677024179112573,60.0,0.0,0,5,-0.21574420018602433,1940,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,140000
3.0,0.3664831609746034,524,264,-1.4714999997849711,0.06578941235888115,69.0,65.0,0,5,-0.39381253228281793,1966,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,110000
4.0,0.7875997796949396,0,746,1.3326582878287347,0.7473315264128947,116.0,246.0,44,5,-0.7933894857183114,1990,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,225000
3.0,-1.3552551742890226,660,528,-0.35942064938449475,-0.21504195640495308,71.0,148.0,0,5,-0.8945388194393339,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,143500
3.0,0.6594620840895761,381,0,-0.5049468848732992,0.033451733715474746,77.0,0.0,0,5,-0.19260950328700044,1959,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,128950
3.0,0.4282745211951595,348,440,0.05175235706170507,-1.6222519161826394,34.0,894.0,24,5,-0.7210320375384128,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,172500
2.0,0.15785326847084313,96,439,-0.18013852953590515,1.731479161364424,73.0,0.0,0,7,0.7597607685884791,1954,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,241500
3.0,1.0752410364878104,488,750,0.24198262314978686,-0.034176012168645985,75.0,36.0,168,5,1.1310632108099037,2008,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,262500
2.0,-1.3552551742890226,1258,648,-0.09433334567071447,-1.6222519161826394,53.0,72.0,16,5,0.49137532604087414,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,194201
3.0,0.8299333922501388,102,796,-0.7132182810944806,-0.22308489357486633,70.0,128.0,0,6,0.24415518732783625,1959,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,143000
3.0,0.3004190514862233,468,288,-0.20478701602770866,-0.5398752917700178,92.0,120.0,0,4,0.062200263890911954,1958,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,130000
4.0,-1.3552551742890226,0,539,0.5515852092768004,0.19383683130522752,75.0,0.0,0,5,-2.260872514569943,1977,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,126000
3.0,0.841886605566224,102,440,-1.464669351816691,0.7294164564435447,100.0,0.0,0,5,-0.39381253228281793,1974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,142500
2.0,0.923462170108217,461,550,-0.2684508216266414,-0.7426955872350746,48.0,176.0,38,5,0.6317211389833364,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,254000
3.0,1.199600478912578,0,621,0.39522204379906817,0.6755538671476164,80.0,459.0,0,6,0.8532398225310974,1977,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,217500
3.0,-1.3552551742890226,676,200,-0.7480212631850297,-0.9109155312716603,52.0,0.0,0,6,-0.853885690877677,1941,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,66500
3.0,-0.7960089178258333,1450,610,0.0414005536359158,-0.05037300944548375,73.0,0.0,18,5,0.9274512835030752,2007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,201000
3.0,0.6762569715079947,630,297,-0.5298968768087049,0.5863918186003788,66.0,176.0,0,7,0.39886736703304215,1958,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,155000
2.0,-1.3552551742890226,698,528,-0.7561098819242916,-0.38697857827241783,60.0,0.0,0,4,-0.7984091927508473,1920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68400
4.0,-1.3552551742890226,656,216,-1.2221859852973909,0.31880693961592954,60.0,0.0,0,6,-0.9047435183910517,1927,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64500
4.0,0.4551901270577122,336,484,0.3674248816054697,-0.006417467687461533,69.0,252.0,40,8,-0.5470716441171425,1966,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,173000
2.0,-1.3552551742890226,859,384,-0.6240435698339412,-0.09712348910010678,66.0,0.0,0,7,-0.40567269883275886,1900,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,102776
2.0,-1.3552551742890226,0,308,-1.3442794486337062,0.3718681386540291,60.0,0.0,0,7,-2.260872514569943,1946,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,84900
3.0,0.6033868206680164,179,420,0.11312917924979586,-0.3398368484740369,69.0,112.0,63,5,-0.8009205030831354,1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,165600
2.0,0.4744014880900599,450,288,-1.5687815091259727,-0.4308040281762747,60.0,207.0,0,6,-0.39381253228281793,1959,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,120000
3.0,1.0628183668523865,75,284,-0.49502422928099094,1.2138065716839137,69.0,0.0,0,6,0.2221590777931391,1956,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,135000
3.0,0.8644707316915825,119,506,0.853037864396297,0.17770680661774893,80.0,0.0,150,5,-0.2902273747767563,1992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,220000
3.0,-1.3552551742890226,698,384,-0.10737662109467278,-0.0931288919873369,60.0,0.0,0,7,-0.7984091927508473,1915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,153575
2.0,0.7543610856263788,544,628,-0.5474851334576503,-0.5873392590472638,64.0,108.0,54,5,0.38372480607599097,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,195400
2.0,0.8290730344842463,189,564,-1.1352701359981312,-0.019393212111792162,73.0,0.0,0,6,-0.22501667949010046,1992,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,147000
3.0,1.0667596914930635,92,454,1.0774673962432737,0.8712857242294897,69.0,128.0,55,5,0.27267260634920865,1988,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,277000
2.0,0.6313800110496187,261,264,-1.3673170321906034,-0.25921337874656813,50.0,0.0,0,5,-0.255226543395266,1980,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,143000
2.0,-1.3552551742890226,624,484,-2.125277002000943,-0.14025208076393048,60.0,0.0,0,8,-0.9869979658714331,1928,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,105900
5.0,-1.3552551742890226,710,564,2.1913305608052758,0.40216395231068547,96.0,300.0,0,7,-0.7683487687267776,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,242000
3.0,0.4579658821759412,594,457,0.569049769956946,0.06088081848221324,69.0,0.0,70,7,-0.08702318851704484,1993,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,194500
3.0,-1.3552551742890226,1410,641,2.1576015775648707,0.7770165948749443,66.0,1031.0,0,5,0.8117932581364108,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,438780
4.0,0.51137550346197,459,540,0.7905815886290993,-0.008538703414976792,76.0,270.0,69,6,-0.3066144927493798,1974,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,185000
3.0,1.001532094010476,148,0,-0.2160576626241048,-0.5204363893953216,70.0,0.0,0,7,0.1846449001013708,1910,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,107500
3.0,0.4136924834806643,728,296,-0.03207248646177345,-0.0021819379613149895,101.0,305.0,110,5,0.14475537763527954,1962,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,165000
2.0,1.0092514962591113,92,551,-0.7319085971334715,0.7952017758481064,54.0,72.0,0,6,0.17358202075397539,1987,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,176000
3.0,0.9055577558429576,200,572,-0.945500925816873,-1.4967391816796944,44.0,0.0,110,7,0.012745308526669292,1976,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,129900
2.0,-0.18752444394556828,516,250,-1.8458676836675518,-0.8185265552114763,50.0,0.0,0,5,-0.5737411911790286,1948,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,115000
4.0,-1.3552551742890226,732,372,0.7284570685067601,1.691820361075038,60.0,0.0,40,5,-0.713591609886238,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,192140
3.0,-1.3552551742890226,384,402,0.05381846827609884,0.3159358719947063,69.0,76.0,0,5,-1.6471702851129848,1991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160000
3.0,0.4537982540838507,484,240,0.12121933992545679,-0.0034516267356845508,69.0,0.0,0,5,-0.34891177566248577,1940,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,145000
2.0,-1.3552551742890226,691,216,-2.2508487730818043,-1.0221928361652741,60.0,0.0,20,6,-0.8160088723302189,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,86000
3.0,0.7627981132921815,378,336,-0.6735521612152855,0.4493399741910958,69.0,188.0,0,5,0.037507762388025924,1968,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,158000
2.0,0.397299709468974,709,440,-0.9197435846231011,-1.5813192793694613,53.0,0.0,55,5,0.07787767359857795,1977,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,127500
3.0,0.5441318984693447,350,210,-0.5074326433385369,-1.6222519161826394,69.0,0.0,0,8,-0.5036431296204071,1926,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,115000
3.0,0.1685340089286532,399,264,-0.31943020729762633,-1.6222519161826394,21.0,268.0,0,7,-0.9714900611719467,1972,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,119500
3.0,0.4368833292671956,374,484,0.3129470197501407,-0.4786148036092136,65.0,0.0,124,5,-0.642085748940247,1992,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,175900
3.0,1.0758901854673233,141,556,1.118384770872881,0.1697848850007559,80.0,438.0,65,5,0.4096690444969384,1995,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,240000
3.0,-1.3552551742890226,1935,895,0.9435933559268694,0.8525762266372048,110.0,375.0,45,5,1.8541511612722472,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,395000
3.0,0.8461147253846546,441,546,-0.5474851334576503,0.39786480570601895,69.0,0.0,42,6,0.38372480607599097,1977,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,165000
3.0,0.055068734644708,0,308,-1.464669351816691,0.29172256756449566,75.0,0.0,0,6,-0.3230360530051788,1976,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,128200
2.0,1.324596527271968,0,569,0.3896830479481731,0.6479007168955128,69.0,145.0,0,5,1.0337825012773476,1989,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,275000
3.0,1.1058915348434049,600,786,0.5375404296370979,0.05328900178579926,79.0,205.0,138,5,1.4496988429401232,2007,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,311872
4.0,-1.3552551742890226,894,668,0.8814333644185618,0.9026045925571947,86.0,74.0,18,5,-0.3230360530051788,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214000
2.0,1.1518310593830219,36,405,-0.23872580891095357,-1.374481941854805,32.0,443.0,199,5,0.44630565404040473,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,153500
1.0,0.7739137046870709,163,420,-1.6258055744791238,-1.4025875879016543,69.0,170.0,0,5,-0.4318309791416084,2003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,144000
2.0,-1.3552551742890226,1005,672,-1.1078543983586147,0.2520452039955192,60.0,0.0,0,5,-0.0665206552080459,1955,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115000
3.0,0.20757302430407865,134,400,-0.0341981942803292,-0.32354176895995285,69.0,0.0,0,5,-1.6471702851129848,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,180000
